Date,local_price,dollar_ex,dollar_price,dollar_ppp,dollar_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation,country
2017-07-31,5.9,1.3030164831585,4.527955,1.1132075471698,-14.566886792453,-11.701246201104,-13.026249622953,2.5842164589207,19.941711063031,-2.3577241447633,AUS
2017-01-31,5.8,1.3566680233347,4.27518,1.1462450592885,-15.510276679842,-11.923378053359,-10.26357146293,7.4377096978706,9.996884047534,-5.8243387102146,AUS
2016-07-31,5.75,1.3357376611234,4.3047375,1.140873015873,-14.588541666667,-11.023576818166,-12.479626654539,2.4806495178727,4.3977631387833,-2.6810027782201,AUS
2016-01-31,5.3,1.4157287463722,3.743655,1.0750507099391,-24.063793103448,-28.164063585432,-22.28640311833,-22.29301357764,-4.004199228237,-20.675480415366,AUS
2015-07-31,5.3,1.3512600499966,3.922265,1.1064718162839,-18.115553235908,-22.16909301562,-18.572958678984,-23.192558386062,6.9389292998638,-14.171058280931,AUS
2015-01-31,5.3,1.2272197336933,4.318705,1.1064718162839,-9.8391440501044,-17.899533092507,-18.997635949314,-20.377829812621,9.742343199197,-13.431469554541,AUS
2014-07-31,5.1,1.0593781450289,4.814145,1.0636079249218,0.3992700729927,-11.846416856471,-25.547998743505,-23.560022682712,10.822601817479,-5.8304209144604,AUS
2014-01-31,5.05,1.1288592876898,4.4735425,1.0920886646243,-3.2573256442602,-17.595986586753,-29.270083903203,-25.201030112957,25.099683762019,-18.576077071008,AUS
2013-07-31,5.035,1.0898588632772,4.61986425,1.1049743964887,1.3869257498171,-12.833963986464,-21.068999575452,-9.7006390835102,21.489476189341,-6.8085182143158,AUS
2013-01-31,4.7,0.95909461468374,4.900455,1.076156176211,12.205423712643,-3.4427777867751,-19.910402499906,-9.217955259917,17.358037076669,0.75924587999201,AUS
2012-07-31,4.56,0.97432649680908,4.680156,1.053726169844,8.1491854419411,0.40561280731168,-9.5850079334696,-6.4319783855134,1.8078017194368,6.7139620660781,AUS
2012-01-31,4.8,0.97233701200836,4.93656,1.14361410648,17.614992780936,8.8296990836762,-7.262364285749,6.5076889406403,5.0361335663141,9.2181909968089,AUS
2011-07-31,4.56,0.92238158926348,4.943724,1.1217712177122,21.616826568266,11.695403757759,-18.0564401528,2.7419628458979,5.8833350807384,8.1032630156835,AUS
2010-07-31,4.35,1.1337225780851,3.8369175,1.1651785714286,2.7745758928571,,,,,,AUS
2010-01-31,4.35,1.09355,3.9778702391294,1.2150837988827,11.113693830431,,,,,,AUS
2009-07-31,4.34,1.2869,3.3724454114539,1.2156862745098,-5.5337419760817,,,,,,AUS
